#rep	gen	Y	X	TEs	silenced	denovo
1	140	1	24	47	s	n
1	140	1	25	36	s	n
1	140	1	26	31	s	n
1	140	1	27	30	s	n
1	140	1	28	50	s	n
1	140	1	29	33	s	n
1	140	1	30	38	s	n
1	140	1	31	32	s	n
1	140	1	32	27	s	n
1	140	1	33	37	s	n
1	140	1	34	41	s	n
1	140	1	35	37	s	n
1	140	1	36	36	s	n
1	140	1	37	39	s	n
1	140	1	38	49	s	n
1	140	1	39	38	s	n
1	140	1	40	37	s	n
1	140	1	41	39	s	n
1	140	1	42	29	s	n
1	140	1	43	16	n	n
1	140	1	44	27	n	n
1	140	1	45	20	n	n
1	140	1	46	17	n	n
1	140	1	47	6	n	n
1	140	1	48	9	n	n
1	140	1	49	0	n	n
1	140	1	50	1	n	n
1	140	2	1	37	s	n
1	140	2	2	33	s	n
1	140	2	3	35	s	n
1	140	2	4	38	s	n
1	140	2	5	27	s	n
1	140	2	6	16	s	n
1	140	2	7	26	s	n
1	140	2	8	23	s	n
1	140	2	9	34	s	n
1	140	2	10	29	s	n
1	140	2	11	39	s	n
1	140	2	12	39	s	n
1	140	2	13	41	s	n
1	140	2	14	32	s	n
1	140	2	15	38	s	n
1	140	2	16	35	s	n
1	140	2	17	34	s	n
1	140	2	18	49	s	n
1	140	2	19	44	s	n
1	140	2	20	43	s	n
1	140	2	21	43	s	n
1	140	2	22	54	s	n
1	140	2	23	44	s	n
1	140	2	24	49	s	n
1	140	2	25	35	s	n
1	140	2	26	43	s	n
1	140	2	27	23	s	n
1	140	2	28	29	s	n
1	140	2	29	34	s	n
1	140	2	30	48	s	n
1	140	2	31	37	s	n
1	140	2	32	38	s	n
1	140	2	33	39	s	n
1	140	2	34	40	s	n
1	140	2	35	24	s	n
1	140	2	36	33	s	n
1	140	2	37	54	s	n
1	140	2	38	46	s	n
1	140	2	39	40	s	n
1	140	2	40	30	s	n
1	140	2	41	34	s	n
1	140	2	42	31	s	n
1	140	2	43	32	n	n
1	140	2	44	32	n	n
1	140	2	45	36	n	n
1	140	2	46	19	n	n
1	140	2	47	18	n	n
1	140	2	48	2	n	n
1	140	2	49	3	n	n
1	140	2	50	1	n	n
1	140	3	1	32	s	n
1	140	3	2	39	s	n
1	140	3	3	26	s	n
1	140	3	4	36	s	n
1	140	3	5	24	s	n
1	140	3	6	26	s	n
1	140	3	7	28	s	n
1	140	3	8	23	s	n
1	140	3	9	25	s	n
1	140	3	10	32	s	n
1	140	3	11	25	s	n
1	140	3	12	32	s	n
1	140	3	13	39	s	n
1	140	3	14	39	s	n
1	140	3	15	30	s	n
1	140	3	16	37	s	n
1	140	3	17	42	s	n
1	140	3	18	46	s	n
1	140	3	19	32	s	n
1	140	3	20	47	s	n
1	140	3	21	41	s	n
1	140	3	22	49	s	n
1	140	3	23	38	s	n
1	140	3	24	41	s	n
1	140	3	25	42	s	n
1	140	3	26	36	s	n
1	140	3	27	56	s	n
1	140	3	28	33	s	n
1	140	3	29	41	s	n
1	140	3	30	35	s	n
1	140	3	31	34	s	n
1	140	3	32	50	s	n
1	140	3	33	36	s	n
1	140	3	34	38	s	n
1	140	3	35	42	s	n
1	140	3	36	47	s	n
1	140	3	37	53	s	n
1	140	3	38	47	s	n
1	140	3	39	50	s	n
1	140	3	40	49	s	n
1	140	3	41	37	s	n
1	140	3	42	30	n	n
1	140	3	43	27	n	n
1	140	3	44	24	n	n
1	140	3	45	11	n	n
1	140	3	46	7	s	n
1	140	3	47	1	n	n
1	140	3	48	13	n	n
1	140	3	49	2	n	n
1	140	3	50	3	n	n
1	140	4	1	26	s	n
1	140	4	2	25	s	n
1	140	4	3	36	s	n
1	140	4	4	36	s	n
1	140	4	5	24	s	n
1	140	4	6	30	s	n
1	140	4	7	37	s	n
1	140	4	8	33	s	n
1	140	4	9	28	s	n
1	140	4	10	24	s	n
1	140	4	11	37	s	n
1	140	4	12	37	s	n
1	140	4	13	28	s	n
1	140	4	14	34	s	n
1	140	4	15	40	s	n
1	140	4	16	41	s	n
1	140	4	17	42	s	n
1	140	4	18	38	s	n
1	140	4	19	41	s	n
1	140	4	20	46	s	n
1	140	4	21	42	s	n
1	140	4	22	44	s	n
1	140	4	23	28	s	n
1	140	4	24	33	s	n
1	140	4	25	51	s	n
1	140	4	26	50	s	n
1	140	4	27	43	s	n
1	140	4	28	43	s	n
1	140	4	29	28	s	n
1	140	4	30	21	s	n
1	140	4	31	54	s	n
1	140	4	32	35	s	n
1	140	4	33	43	s	n
1	140	4	34	42	s	n
1	140	4	35	52	s	n
1	140	4	36	45	s	n
1	140	4	37	50	s	n
1	140	4	38	49	s	n
1	140	4	39	28	s	n
1	140	4	40	36	s	n
1	140	4	41	34	s	n
1	140	4	42	39	s	n
1	140	4	43	15	n	n
1	140	4	44	30	s	n
1	140	4	45	11	n	n
1	140	4	46	13	n	n
1	140	4	47	1	n	n
1	140	4	48	1	n	n
1	140	4	49	5	n	n
1	140	4	50	2	n	n
1	140	5	1	23	s	n
1	140	5	2	27	s	n
1	140	5	3	31	s	n
1	140	5	4	28	s	n
1	140	5	5	17	s	n
1	140	5	6	25	s	n
1	140	5	7	32	s	n
1	140	5	8	33	s	n
1	140	5	9	36	s	n
1	140	5	10	23	s	n
1	140	5	11	21	s	n
1	140	5	12	16	s	n
1	140	5	13	38	s	n
1	140	5	14	31	s	n
1	140	5	15	35	s	n
1	140	5	16	40	s	n
1	140	5	17	41	s	n
1	140	5	18	39	s	n
1	140	5	19	41	s	n
1	140	5	20	33	s	n
1	140	5	21	33	s	n
1	140	5	22	51	s	n
1	140	5	23	35	s	n
1	140	5	24	27	s	n
1	140	5	25	41	s	n
1	140	5	26	43	s	n
1	140	5	27	31	s	n
1	140	5	28	41	s	n
1	140	5	29	31	s	n
1	140	5	30	38	s	n
1	140	5	31	32	s	n
1	140	5	32	40	s	n
1	140	5	33	42	s	n
1	140	5	34	59	s	n
1	140	5	35	31	s	n
1	140	5	36	48	s	n
1	140	5	37	46	s	n
1	140	5	38	38	s	n
1	140	5	39	33	s	n
1	140	5	40	43	s	n
1	140	5	41	32	s	n
1	140	5	42	40	s	d
1	140	5	43	17	n	n
1	140	5	44	26	s	n
1	140	5	45	11	n	n
1	140	5	46	13	n	n
1	140	5	47	1	n	n
1	140	5	48	2	n	n
1	140	5	49	4	n	n
1	140	5	50	0	n	n
1	140	6	1	27	s	n
1	140	6	2	27	s	n
1	140	6	3	31	s	n
1	140	6	4	37	s	n
1	140	6	5	32	s	n
1	140	6	6	42	s	n
1	140	6	7	37	s	n
1	140	6	8	36	s	n
1	140	6	9	29	s	n
1	140	6	10	27	s	n
1	140	6	11	23	s	n
1	140	6	12	22	s	n
1	140	6	13	22	s	n
1	140	6	14	31	s	n
1	140	6	15	31	s	n
1	140	6	16	33	s	n
1	140	6	17	34	s	n
1	140	6	18	37	s	n
1	140	6	19	37	s	n
1	140	6	20	22	s	n
1	140	6	21	32	s	n
1	140	6	22	29	s	n
1	140	6	23	31	s	n
1	140	6	24	32	s	n
1	140	6	25	32	s	n
1	140	6	26	35	s	n
1	140	6	27	38	s	n
1	140	6	28	37	s	n
1	140	6	29	42	s	n
1	140	6	30	39	s	n
1	140	6	31	34	s	n
1	140	6	32	42	s	n
1	140	6	33	43	s	n
1	140	6	34	31	s	n
1	140	6	35	37	s	n
1	140	6	36	32	s	n
1	140	6	37	37	s	n
1	140	6	38	38	s	n
1	140	6	39	30	n	n
1	140	6	40	44	s	n
1	140	6	41	30	n	n
1	140	6	42	19	n	n
1	140	6	43	22	n	n
1	140	6	44	9	n	n
1	140	6	45	10	n	n
1	140	6	46	8	n	n
1	140	6	47	0	n	n
1	140	6	48	7	n	n
1	140	6	49	1	n	n
1	140	6	50	2	n	n
1	140	7	1	31	s	n
1	140	7	2	29	s	n
1	140	7	3	23	s	n
1	140	7	4	26	s	n
1	140	7	5	26	s	n
1	140	7	6	30	s	n
1	140	7	7	26	s	n
1	140	7	8	29	s	n
1	140	7	9	27	s	n
1	140	7	10	31	s	n
1	140	7	11	18	s	n
1	140	7	12	18	s	n
1	140	7	13	23	s	n
1	140	7	14	43	s	n
1	140	7	15	37	s	n
1	140	7	16	52	s	n
1	140	7	17	27	s	n
1	140	7	18	37	s	n
1	140	7	19	32	s	n
1	140	7	20	32	s	n
1	140	7	21	33	s	n
1	140	7	22	33	s	n
1	140	7	23	32	s	n
1	140	7	24	43	s	n
1	140	7	25	46	s	n
1	140	7	26	28	s	n
1	140	7	27	39	s	n
1	140	7	28	30	s	n
1	140	7	29	48	s	n
1	140	7	30	33	s	n
1	140	7	31	27	s	n
1	140	7	32	42	s	n
1	140	7	33	29	s	n
1	140	7	34	39	s	n
1	140	7	35	31	s	n
1	140	7	36	45	s	n
1	140	7	37	30	s	n
1	140	7	38	42	s	n
1	140	7	39	33	s	n
1	140	7	40	37	s	n
1	140	7	41	17	s	n
1	140	7	42	29	n	n
1	140	7	43	14	n	n
1	140	7	44	23	n	n
1	140	7	45	11	n	n
1	140	7	46	7	s	n
1	140	7	47	11	n	n
1	140	7	48	8	n	n
1	140	7	49	2	n	n
1	140	7	50	0	n	n
1	140	8	1	33	s	n
1	140	8	2	22	s	n
1	140	8	3	27	s	n
1	140	8	4	32	s	n
1	140	8	5	24	s	n
1	140	8	6	24	s	n
1	140	8	7	29	s	n
1	140	8	8	23	s	n
1	140	8	9	23	s	n
1	140	8	10	31	s	n
1	140	8	11	21	s	n
1	140	8	12	27	s	n
1	140	8	13	29	s	n
1	140	8	14	41	s	n
1	140	8	15	43	s	n
1	140	8	16	35	s	n
1	140	8	17	36	s	n
1	140	8	18	48	s	n
1	140	8	19	42	s	n
1	140	8	20	29	s	n
1	140	8	21	29	s	n
1	140	8	22	36	s	n
1	140	8	23	46	s	n
1	140	8	24	38	s	n
1	140	8	25	27	s	n
1	140	8	26	42	s	n
1	140	8	27	33	s	n
1	140	8	28	45	s	n
1	140	8	29	42	s	n
1	140	8	30	37	s	n
1	140	8	31	40	s	n
1	140	8	32	59	s	n
1	140	8	33	31	s	n
1	140	8	34	29	s	n
1	140	8	35	41	s	n
1	140	8	36	35	s	n
1	140	8	37	34	s	n
1	140	8	38	40	s	n
1	140	8	39	31	n	n
1	140	8	40	20	n	n
1	140	8	41	23	s	n
1	140	8	42	18	s	n
1	140	8	43	15	n	n
1	140	8	44	13	n	n
1	140	8	45	18	n	n
1	140	8	46	15	n	n
1	140	8	47	3	n	n
1	140	8	48	6	n	n
1	140	8	49	2	n	n
1	140	8	50	0	n	n
1	140	9	1	29	s	n
1	140	9	2	29	s	n
1	140	9	3	35	s	n
1	140	9	4	37	s	n
1	140	9	5	23	s	n
1	140	9	6	32	s	n
1	140	9	7	31	s	n
1	140	9	8	28	s	n
1	140	9	9	22	s	n
1	140	9	10	24	s	n
1	140	9	11	22	s	n
1	140	9	12	29	s	n
1	140	9	13	41	s	n
1	140	9	14	38	s	n
1	140	9	15	43	s	n
1	140	9	16	21	s	n
1	140	9	17	32	s	n
1	140	9	18	51	s	n
1	140	9	19	42	s	n
1	140	9	20	43	s	n
1	140	9	21	31	s	n
1	140	9	22	29	s	n
1	140	9	23	35	s	n
1	140	9	24	56	s	n
1	140	9	25	34	s	n
1	140	9	26	31	s	n
1	140	9	27	45	s	n
1	140	9	28	61	s	n
1	140	9	29	66	s	n
1	140	9	30	53	s	n
1	140	9	31	53	s	n
1	140	9	32	34	s	n
1	140	9	33	42	s	n
1	140	9	34	29	s	n
1	140	9	35	49	s	n
1	140	9	36	43	s	n
1	140	9	37	43	s	n
1	140	9	38	35	n	n
1	140	9	39	34	s	n
1	140	9	40	28	n	n
1	140	9	41	27	n	n
1	140	9	42	19	n	n
1	140	9	43	21	n	n
1	140	9	44	7	n	n
1	140	9	45	5	n	n
1	140	9	46	1	n	n
1	140	9	47	10	n	n
1	140	9	48	0	n	n
1	140	9	49	1	n	n
1	140	9	50	1	n	n
1	140	10	1	30	s	n
1	140	10	2	21	s	n
1	140	10	3	34	s	n
1	140	10	4	33	s	n
1	140	10	5	32	s	n
1	140	10	6	29	s	n
1	140	10	7	27	s	n
1	140	10	8	34	s	n
1	140	10	9	32	s	n
1	140	10	10	29	s	n
1	140	10	11	28	s	n
1	140	10	12	34	s	n
1	140	10	13	34	s	n
1	140	10	14	41	s	n
1	140	10	15	36	s	n
1	140	10	16	43	s	n
1	140	10	17	41	s	n
1	140	10	18	43	s	n
1	140	10	19	39	s	n
1	140	10	20	34	s	n
1	140	10	21	37	s	n
1	140	10	22	38	s	n
1	140	10	23	37	s	n
1	140	10	24	32	s	n
1	140	10	25	40	s	n
1	140	10	26	33	s	n
1	140	10	27	42	s	n
1	140	10	28	34	s	n
1	140	10	29	39	s	n
1	140	10	30	32	s	n
1	140	10	31	47	s	n
1	140	10	32	49	s	n
1	140	10	33	47	s	n
1	140	10	34	33	s	n
1	140	10	35	52	s	d
1	140	10	36	48	s	n
1	140	10	37	41	s	d
1	140	10	38	44	s	n
1	140	10	39	28	n	n
1	140	10	40	23	n	n
1	140	10	41	27	n	n
1	140	10	42	28	n	n
1	140	10	43	3	n	n
1	140	10	44	22	n	n
1	140	10	45	8	n	n
1	140	10	46	9	n	n
1	140	10	47	6	n	n
1	140	10	48	4	n	n
1	140	10	49	1	n	n
1	140	10	50	0	n	n
1	140	11	1	23	s	n
1	140	11	2	17	s	n
1	140	11	3	31	s	n
1	140	11	4	17	s	n
1	140	11	5	31	s	n
1	140	11	6	21	s	n
1	140	11	7	31	s	n
1	140	11	8	26	s	n
1	140	11	9	27	s	n
1	140	11	10	25	s	n
1	140	11	11	30	s	n
1	140	11	12	32	s	n
1	140	11	13	41	s	n
1	140	11	14	36	s	n
1	140	11	15	36	s	n
1	140	11	16	28	s	n
1	140	11	17	43	s	n
1	140	11	18	37	s	n
1	140	11	19	31	s	n
1	140	11	20	27	s	n
1	140	11	21	38	s	n
1	140	11	22	24	s	n
1	140	11	23	32	s	n
1	140	11	24	42	s	n
1	140	11	25	50	s	n
1	140	11	26	35	s	n
1	140	11	27	35	s	n
1	140	11	28	35	s	n
1	140	11	29	26	s	n
1	140	11	30	35	s	n
1	140	11	31	57	s	n
1	140	11	32	31	s	n
1	140	11	33	32	s	n
1	140	11	34	43	s	n
1	140	11	35	47	s	n
1	140	11	36	45	s	n
1	140	11	37	43	s	n
1	140	11	38	49	s	d
1	140	11	39	31	n	n
1	140	11	40	38	n	n
1	140	11	41	29	n	n
1	140	11	42	22	n	n
1	140	11	43	11	n	n
1	140	11	44	4	n	n
1	140	11	45	6	n	n
1	140	11	46	5	n	n
1	140	11	47	2	n	n
1	140	11	48	1	n	n
1	140	11	49	0	n	n
1	140	11	50	0	n	n
1	140	12	1	30	s	n
1	140	12	2	26	s	n
1	140	12	3	35	s	n
1	140	12	4	28	s	n
1	140	12	5	19	s	n
1	140	12	6	31	s	n
1	140	12	7	32	s	n
1	140	12	8	33	s	n
1	140	12	9	31	s	n
1	140	12	10	38	s	n
1	140	12	11	29	s	n
1	140	12	12	25	s	n
1	140	12	13	26	s	n
1	140	12	14	37	s	n
1	140	12	15	41	s	n
1	140	12	16	36	s	n
1	140	12	17	33	s	n
1	140	12	18	28	s	n
1	140	12	19	28	s	n
1	140	12	20	41	s	n
1	140	12	21	32	s	n
1	140	12	22	29	s	n
1	140	12	23	43	s	n
1	140	12	24	40	s	n
1	140	12	25	36	s	n
1	140	12	26	42	s	n
1	140	12	27	40	s	n
1	140	12	28	24	s	n
1	140	12	29	25	s	n
1	140	12	30	35	s	n
1	140	12	31	36	s	n
1	140	12	32	38	s	n
1	140	12	33	39	s	n
1	140	12	34	40	s	n
1	140	12	35	47	s	n
1	140	12	36	35	s	n
1	140	12	37	44	s	n
1	140	12	38	40	s	n
1	140	12	39	44	s	d
1	140	12	40	32	n	n
1	140	12	41	27	n	n
1	140	12	42	13	n	n
1	140	12	43	28	n	n
1	140	12	44	4	n	n
1	140	12	45	6	n	n
1	140	12	46	0	n	n
1	140	12	47	3	n	n
1	140	12	48	1	n	n
1	140	12	49	2	n	n
1	140	12	50	0	n	n
1	140	13	1	28	s	n
1	140	13	2	29	s	n
1	140	13	3	27	s	n
1	140	13	4	25	s	n
1	140	13	5	27	s	n
1	140	13	6	33	s	n
1	140	13	7	31	s	n
1	140	13	8	38	s	n
1	140	13	9	27	s	n
1	140	13	10	33	s	n
1	140	13	11	27	s	n
1	140	13	12	36	s	n
1	140	13	13	32	s	n
1	140	13	14	33	s	n
1	140	13	15	38	s	n
1	140	13	16	53	s	n
1	140	13	17	32	s	n
1	140	13	18	38	s	n
1	140	13	19	39	s	n
1	140	13	20	32	s	n
1	140	13	21	35	s	n
1	140	13	22	28	s	n
1	140	13	23	39	s	n
1	140	13	24	36	s	n
1	140	13	25	47	s	n
1	140	13	26	49	s	n
1	140	13	27	42	s	n
1	140	13	28	36	s	n
1	140	13	29	30	s	n
1	140	13	30	31	s	n
1	140	13	31	27	s	n
1	140	13	32	37	s	n
1	140	13	33	52	s	n
1	140	13	34	49	s	n
1	140	13	35	52	s	n
1	140	13	36	45	s	n
1	140	13	37	38	s	n
1	140	13	38	44	s	n
1	140	13	39	34	s	n
1	140	13	40	43	s	d
1	140	13	41	26	n	n
1	140	13	42	26	n	n
1	140	13	43	18	n	n
1	140	13	44	5	n	n
1	140	13	45	1	n	n
1	140	13	46	1	n	n
1	140	13	47	2	n	n
1	140	13	48	1	n	n
1	140	13	49	2	n	n
1	140	13	50	3	n	n
1	140	14	1	35	s	n
1	140	14	2	38	s	n
1	140	14	3	41	s	n
1	140	14	4	23	s	n
1	140	14	5	20	s	n
1	140	14	6	31	s	n
1	140	14	7	19	s	n
1	140	14	8	27	s	n
1	140	14	9	27	s	n
1	140	14	10	34	s	n
1	140	14	11	31	s	n
1	140	14	12	39	s	n
1	140	14	13	39	s	n
1	140	14	14	38	s	n
1	140	14	15	30	s	n
1	140	14	16	28	s	n
1	140	14	17	40	s	n
1	140	14	18	32	s	n
1	140	14	19	36	s	n
1	140	14	20	27	s	n
1	140	14	21	27	s	n
1	140	14	22	35	s	n
1	140	14	23	37	s	n
1	140	14	24	40	s	n
1	140	14	25	47	s	n
1	140	14	26	32	s	n
1	140	14	27	37	s	n
1	140	14	28	50	s	n
1	140	14	29	33	s	n
1	140	14	30	32	s	n
1	140	14	31	33	s	n
1	140	14	32	35	s	n
1	140	14	33	43	s	n
1	140	14	34	46	s	n
1	140	14	35	43	s	n
1	140	14	36	44	s	n
1	140	14	37	40	s	d
1	140	14	38	29	s	n
1	140	14	39	25	n	n
1	140	14	40	33	s	n
1	140	14	41	27	s	n
1	140	14	42	24	n	n
1	140	14	43	19	n	n
1	140	14	44	11	n	n
1	140	14	45	13	n	n
1	140	14	46	4	n	n
1	140	14	47	0	n	n
1	140	14	48	0	n	n
1	140	14	49	2	n	n
1	140	14	50	1	n	n
1	140	15	1	36	s	n
1	140	15	2	33	s	n
1	140	15	3	33	s	n
1	140	15	4	25	s	n
1	140	15	5	30	s	n
1	140	15	6	28	s	n
1	140	15	7	31	s	n
1	140	15	8	30	s	n
1	140	15	9	28	s	n
1	140	15	10	34	s	n
1	140	15	11	41	s	n
1	140	15	12	28	s	n
1	140	15	13	36	s	n
1	140	15	14	40	s	n
1	140	15	15	28	s	n
1	140	15	16	22	s	n
1	140	15	17	24	s	n
1	140	15	18	28	s	n
1	140	15	19	26	s	n
1	140	15	20	32	s	n
1	140	15	21	37	s	n
1	140	15	22	36	s	n
1	140	15	23	39	s	n
1	140	15	24	34	s	n
1	140	15	25	33	s	n
1	140	15	26	46	s	n
1	140	15	27	46	s	n
1	140	15	28	38	s	n
1	140	15	29	49	s	n
1	140	15	30	32	s	n
1	140	15	31	42	s	n
1	140	15	32	31	s	n
1	140	15	33	29	s	n
1	140	15	34	26	s	n
1	140	15	35	34	s	n
1	140	15	36	41	s	d
1	140	15	37	35	s	n
1	140	15	38	27	n	n
1	140	15	39	34	s	n
1	140	15	40	31	s	n
1	140	15	41	37	s	n
1	140	15	42	23	n	n
1	140	15	43	28	n	n
1	140	15	44	22	n	n
1	140	15	45	18	n	n
1	140	15	46	12	n	n
1	140	15	47	1	n	n
1	140	15	48	8	n	n
1	140	15	49	0	n	n
1	140	15	50	0	n	n
1	140	16	1	41	s	n
1	140	16	2	43	s	n
1	140	16	3	41	s	n
1	140	16	4	38	s	n
1	140	16	5	34	s	n
1	140	16	6	32	s	n
1	140	16	7	25	s	n
1	140	16	8	36	s	n
1	140	16	9	27	s	n
1	140	16	10	32	s	n
1	140	16	11	32	s	n
1	140	16	12	30	s	n
1	140	16	13	36	s	n
1	140	16	14	27	s	n
1	140	16	15	29	s	n
1	140	16	16	35	s	n
1	140	16	17	31	s	n
1	140	16	18	26	s	n
1	140	16	19	26	s	n
1	140	16	20	20	s	n
1	140	16	21	29	s	n
1	140	16	22	34	s	n
1	140	16	23	36	s	n
1	140	16	24	41	s	n
1	140	16	25	35	s	n
1	140	16	26	32	s	n
1	140	16	27	46	s	n
1	140	16	28	29	s	n
1	140	16	29	53	s	n
1	140	16	30	46	s	n
1	140	16	31	38	s	n
1	140	16	32	54	s	n
1	140	16	33	39	s	n
1	140	16	34	40	s	n
1	140	16	35	34	s	n
1	140	16	36	53	s	n
1	140	16	37	44	s	n
1	140	16	38	33	s	n
1	140	16	39	24	s	n
1	140	16	40	24	n	n
1	140	16	41	22	s	n
1	140	16	42	28	n	n
1	140	16	43	24	n	n
1	140	16	44	11	n	n
1	140	16	45	13	n	n
1	140	16	46	7	n	n
1	140	16	47	4	n	n
1	140	16	48	5	n	n
1	140	16	49	0	n	n
1	140	16	50	0	n	n
1	140	17	1	40	s	n
1	140	17	2	46	s	n
1	140	17	3	33	s	n
1	140	17	4	24	s	n
1	140	17	5	31	s	n
1	140	17	6	38	s	n
1	140	17	7	33	s	n
1	140	17	8	30	s	n
1	140	17	9	23	s	n
1	140	17	10	23	s	n
1	140	17	11	35	s	n
1	140	17	12	33	s	n
1	140	17	13	34	s	n
1	140	17	14	22	s	n
1	140	17	15	32	s	n
1	140	17	16	43	s	n
1	140	17	17	36	s	n
1	140	17	18	32	s	n
1	140	17	19	37	s	n
1	140	17	20	30	s	n
1	140	17	21	35	s	n
1	140	17	22	32	s	n
1	140	17	23	33	s	n
1	140	17	24	36	s	n
1	140	17	25	40	s	n
1	140	17	26	41	s	n
1	140	17	27	42	s	n
1	140	17	28	44	s	n
1	140	17	29	44	s	n
1	140	17	30	61	s	n
1	140	17	31	35	s	n
1	140	17	32	41	s	n
1	140	17	33	44	s	n
1	140	17	34	38	s	n
1	140	17	35	41	s	n
1	140	17	36	38	s	n
1	140	17	37	47	s	n
1	140	17	38	32	n	n
1	140	17	39	24	s	n
1	140	17	40	23	s	n
1	140	17	41	29	n	n
1	140	17	42	20	n	n
1	140	17	43	27	n	n
1	140	17	44	6	n	n
1	140	17	45	11	n	n
1	140	17	46	3	n	n
1	140	17	47	5	n	n
1	140	17	48	2	n	n
1	140	17	49	2	n	n
1	140	17	50	0	n	n
1	140	18	1	41	s	n
1	140	18	2	39	s	n
1	140	18	3	44	s	n
1	140	18	4	38	s	n
1	140	18	5	40	s	n
1	140	18	6	31	s	n
1	140	18	7	35	s	n
1	140	18	8	40	s	n
1	140	18	9	35	s	n
1	140	18	10	27	s	n
1	140	18	11	32	s	n
1	140	18	12	33	s	n
1	140	18	13	32	s	n
1	140	18	14	30	s	n
1	140	18	15	28	s	n
1	140	18	16	27	s	n
1	140	18	17	40	s	n
1	140	18	18	44	s	n
1	140	18	19	34	s	n
1	140	18	20	33	s	n
1	140	18	21	40	s	n
1	140	18	22	28	s	n
1	140	18	23	34	s	n
1	140	18	24	36	s	n
1	140	18	25	30	s	n
1	140	18	26	40	s	n
1	140	18	27	30	s	n
1	140	18	28	30	s	n
1	140	18	29	46	s	n
1	140	18	30	34	s	n
1	140	18	31	38	s	n
1	140	18	32	36	s	n
1	140	18	33	32	s	n
1	140	18	34	28	s	n
1	140	18	35	37	s	n
1	140	18	36	36	s	n
1	140	18	37	32	s	n
1	140	18	38	27	s	n
1	140	18	39	31	n	n
1	140	18	40	20	s	n
1	140	18	41	15	s	n
1	140	18	42	19	s	n
1	140	18	43	9	s	n
1	140	18	44	11	s	n
1	140	18	45	4	n	n
1	140	18	46	8	n	n
1	140	18	47	3	n	n
1	140	18	48	7	n	n
1	140	18	49	3	n	n
1	140	18	50	1	n	n
1	140	19	1	44	s	n
1	140	19	2	38	s	n
1	140	19	3	40	s	n
1	140	19	4	39	s	n
1	140	19	5	31	s	n
1	140	19	6	29	s	n
1	140	19	7	32	s	n
1	140	19	8	33	s	n
1	140	19	9	34	s	n
1	140	19	10	31	s	n
1	140	19	11	29	s	n
1	140	19	12	27	s	n
1	140	19	13	30	s	n
1	140	19	14	37	s	n
1	140	19	15	38	s	n
1	140	19	16	34	s	n
1	140	19	17	41	s	n
1	140	19	18	40	s	n
1	140	19	19	54	s	n
1	140	19	20	35	s	n
1	140	19	21	37	s	n
1	140	19	22	32	s	n
1	140	19	23	23	s	n
1	140	19	24	33	s	n
1	140	19	25	27	s	n
1	140	19	26	48	s	n
1	140	19	27	44	s	n
1	140	19	28	28	s	n
1	140	19	29	36	s	n
1	140	19	30	49	s	n
1	140	19	31	53	s	n
1	140	19	32	37	s	n
1	140	19	33	31	s	n
1	140	19	34	32	s	n
1	140	19	35	38	s	n
1	140	19	36	34	s	n
1	140	19	37	28	s	n
1	140	19	38	19	n	n
1	140	19	39	20	s	n
1	140	19	40	18	n	n
1	140	19	41	17	s	n
1	140	19	42	21	s	n
1	140	19	43	14	s	n
1	140	19	44	4	n	n
1	140	19	45	8	n	n
1	140	19	46	12	n	n
1	140	19	47	5	n	n
1	140	19	48	1	n	n
1	140	19	49	1	n	n
1	140	19	50	0	n	n
1	140	20	1	43	s	n
1	140	20	2	35	s	n
1	140	20	3	42	s	n
1	140	20	4	41	s	n
1	140	20	5	32	s	n
1	140	20	6	30	s	n
1	140	20	7	36	s	n
1	140	20	8	34	s	n
1	140	20	9	22	s	n
1	140	20	10	33	s	n
1	140	20	11	37	s	n
1	140	20	12	34	s	n
1	140	20	13	36	s	n
1	140	20	14	23	s	n
1	140	20	15	39	s	n
1	140	20	16	33	s	n
1	140	20	17	30	s	n
1	140	20	18	35	s	n
1	140	20	19	34	s	n
1	140	20	20	30	s	n
1	140	20	21	37	s	n
1	140	20	22	40	s	n
1	140	20	23	27	s	n
1	140	20	24	29	s	n
1	140	20	25	32	s	n
1	140	20	26	36	s	n
1	140	20	27	30	s	n
1	140	20	28	44	s	n
1	140	20	29	36	s	n
1	140	20	30	31	s	n
1	140	20	31	34	s	n
1	140	20	32	33	s	n
1	140	20	33	33	s	n
1	140	20	34	43	s	n
1	140	20	35	38	s	n
1	140	20	36	31	s	n
1	140	20	37	33	s	n
1	140	20	38	30	s	n
1	140	20	39	24	n	n
1	140	20	40	22	s	n
1	140	20	41	18	n	n
1	140	20	42	9	s	n
1	140	20	43	8	s	n
1	140	20	44	10	n	n
1	140	20	45	8	n	n
1	140	20	46	12	n	n
1	140	20	47	2	n	n
1	140	20	48	1	n	n
1	140	20	49	0	n	n
1	140	20	50	0	n	n
1	150	1	1	19	s	n
1	150	1	2	22	s	n
1	150	1	3	19	s	n
1	150	1	4	26	s	n
1	150	1	5	31	s	n
1	150	1	6	29	s	n
1	150	1	7	32	s	n
1	150	1	8	22	s	n
1	150	1	9	23	s	n
1	150	1	10	31	s	n
1	150	1	11	28	s	n
1	150	1	12	32	s	n
1	150	1	13	36	s	n
1	150	1	14	29	s	n
1	150	1	15	21	s	n
1	150	1	16	37	s	n
1	150	1	17	38	s	n
1	150	1	18	36	s	n
1	150	1	19	46	s	n
1	150	1	20	43	s	n
1	150	1	21	49	s	n
